#美国至少15个州已启用国民警卫队#实际上，美国动用国民警卫队来控制骚乱的州数量已经升至21个。十多个州处于失控状态，二战以来，美国还没有出现过这么大规模的骚乱。今天拜登在跟抗议者交谈，特朗普蹲在地堡里发推，除了威胁动用“恶犬”，似乎没有给抗议者提供任何安慰。L第一亿颗星的微博视频,06/01
【#赵立坚回击美称中国无能致全世界受难#：#中美两国谁无能让数字说话#！】6月1日，外交部发言人赵立坚主持例行记者会。有记者提问，美国总统特朗普5月29日举行记者会时称，中国政府的无能导致全世界受苦受难。他说，为何中国不让武汉感染者到中国其他地区去，却容许他们自由地在包括欧美在内的世界各地旅行，中方对此有何回应？对此，赵立坚表示，这种说法完全不符合事实，是对中国人民为防控疫情付出的巨大努力和牺牲的极不尊重。事实是最好的回答，中方于1月23日关闭了离开武汉的通道，1月24日至4月8日武汉没有商业航班，也没有列车离汉，这既包括了从武汉到中国其他城市，当然也包括了从武汉到其他国家。美国三大航空公司于1月31日即宣布停飞中美之间直航航班，美国政府2月2日全面禁止中国公民和过去14天到访过中国的外国人入境，不知道何来让感染者自由旅行一说？中美两国谁无能，谁应对不力，还是让数字说话吧！美国目前确诊、死亡病例分别超过180万和10万，是中国的约22倍。据《纽约时报》网站5月20日报道，美国哥伦比亚大学研究显示，美国行动限制措施的延误导致至少3.6万人付出生命，如果美国政府提前一星期实施行动限制措施，能够多挽救3.6万人的生命。如果美国政府提前两星期就实施行动限制措施，美国83%死于新冠肺炎的患者将幸免于难。@人民日报O赵立坚回怼美方“指控”：中美两国谁无能，让数字说话！L奉新发布的微博视频,06/01
都闹成这样了，特朗普和议员们为什么不敢提高谴责声调？答案戳心！@QQ浏览器O都闹成这样了，特朗普和议员们为什么不敢提高谴责声调？答案戳心！,06/01
#美国至少15个州已启用国民警卫队#特朗普是不是谁派到美国做卧底的，就是为了毁掉美国。,06/01
特朗普连任不了#跟新浪看热点#O特朗普若连任不了美国总统，他的下场会怎么样？,06/02
特朗普呼吁州长更强硬应对抗议后，华盛顿州州长批：总统一再证明自己没有执政能力O特朗普呼吁州长更强硬应对抗议后，华盛顿州州长批：总统一再证明自己没有执政能力,06/02
【休斯顿警察局长喊话特朗普：如果没有建设性意见就闭嘴吧】6月1日，休斯顿警察局长在接受CNN记者采访时，回应了特朗普关于控制示威者的言论。他表示，如果没有建设性的意见，就闭嘴吧。警察局长还提到，这是现实生活，而不是在真人秀中，特朗普是时候该表现得像个总统一样。L微丢的微博视频,06/02
美国抗议者在华盛顿附近纵火，特朗普再次进入白宫掩体，这是911后美国总统再次遁入地堡，特朗普这是第二次进了。#环球见闻##美国暴乱#L爱国这件事的微博视频,06/02
CNN主播质问：特朗普在向美国人宣战吗？OCNN主播鼓动：我们正在独裁边缘，总统在向美国人宣战吗？,06/02
【外交部：#蓬佩奥惯于编造谎言为自己的错误行为找借口#】6月2日，外交部发言人赵立坚主持例行记者会。有记者提问，美国务卿蓬佩奥6月1日发表声明称，特朗普政府重视包括中国在内国际学生和研究人员的重要贡献，但不会容忍中国从美学术和研究机构非法获取美技术和知识产权，并用于本国军事目的，中方对此有何评论？赵立坚表示，和其他问题一样，蓬佩奥惯于编造谎言为自己的错误行为找借口。中国留学人员聪明勤奋，一向是中美科技交流和两国人民友谊的重要桥梁。L京视频的秒拍视频,06/02
特朗普和各州长的电话会议录音曝光：我们成了全世界的笑柄O特朗普和各州长的电话会议录音曝光：我们成了全世界的笑柄————————————————是特朗普成了全世界的笑柄,06/02
#致非洲裔男子死亡的前警察出庭日期推迟#居然推迟出庭，这不是进一步给了美国人民闹事的空间，司法部门是要把特朗普搞下去啊。。,06/02
《特朗普去教堂前用催泪弹开道主教未收到任何通知表示愤怒》特朗普去教堂前用催泪弹开道主教未收到任何通知表示愤怒O网页链接,06/02
#特朗普#特朗普发表强硬演说中美局势或传意外消息O网页链接,06/02
特朗普3票之差败下阵了#跟新浪看热点#O该来的终究还是来了，总统权力失效，特朗普3票之差败下阵来,06/02
【#特朗普称应该用武力回应暴力抗议者#】特朗普在全美各地多天的抗议活动后，在视频电话会议上向各州州长表示，要积极地将暴力示威者作为目标，用武力回应暴力抗议者。“这是场运动，你们如果不压制住就会越来越糟”，特朗普表示“他们唯一能成功的时候，就是你们孱弱的时候，而你们大多数人就是很弱。”他表示“全世界都在嘲笑明尼阿波利斯市警察局被烧毁”。O网页链接,06/02
【#特朗普和各州长电话会议录音曝光#：我们成了全世界笑柄各州长必须强硬】6月1日，特朗普和美国州长们举行电话会议的录音曝光。特朗普指责在应对抗议时，大多州长都过于软弱。他表示“在明尼苏达州发生的一切，让我们成了全世界的笑柄”。他要求各州长要“强硬”，必须要完全把控住局势。@世面L世面的秒拍视频,06/02
#希拉里批评特朗普滥用总统权力#对美国的政客的表现表示十分的无语，除了互相攻击还有别的新意吗？怼来怼去能解决什么问题呢？也许这本来就是美国人的权益和特长吧！真可以说是从上到下的甩锅班底，自己疫情没控制好，总统特朗普把抗疫不力的责任甩锅给中国和世卫组织，现在底下政客又把美国警察残忍致死黑人引起的暴乱甩锅给俄罗斯，这都是不挨着的事，美国政客竟然能神奇般的串联起来了，不得不佩服这些政客的甩锅本领。美国这次暴乱原因很明显，不仅仅是这种暴行产生的连锁反应，而是他们都是黑人，为什么一个黑人之死会造成如此重大事件，很明显这其中肯定涉及到了种族歧视的问题，当然也涉及到了黑人的生存问题，如果谁日子过得好，没有人愿意去犯罪，由于美国社会根深蒂固的种族歧视（包括教育歧视、就业歧视、社会保障方面的歧视等等），黑人在美国社会已经被严重地边缘化，就算饿不死也是过着极为憋屈的生活；,06/02
实在搞不懂特朗普，经济的发展靠的是全球化合作和人才培养，怎么反过来搞，这是后退呀！,06/02
记者拍下尴尬一幕！特朗普疑似让夫人在镜头前微笑，后者勉强抬起嘴角又迅速恢复冷漠L无心简影的微博视频,06/03
人类的文明，绝大多数是单打独斗出来的，我不知道特朗普女儿是如何被左翼洗的脑，左翼这么渴望右翼帮他们做事，不帮他们，他们根本一点信心都没有，不是很容易看出来吗？那他们为什么自己不右倾改变自己和改变别人就是恋爱与强奸难道女性内心深处都渴望被强奸？我成全你们,06/03
特朗普政府是这些年最反华的政府了吧。。,06/03
美专家：我们正在目睹#美国道德高地的崩塌#】美国白人警察暴力执法致黑人死亡，由此引发的骚乱蔓延全美，近日总统特朗普威胁动用军事力量平息骚乱。警察暴力执法为何引发如此剧烈的社会反应？美国混乱与失序背后的深层次原因是什么？华东师范大学政治学教授JosefMahoney指出，“美国的道德高地正在崩塌，而这个现象，不仅发生在美国国内，也体现在美国在国际舞台上的表现中。”（CGTN）LCGTN的微博视频,06/03
#特朗普#北美懂王怎么了？,06/03
德应老板实战分析特朗普笔迹签名，名人性格分析技巧L德应笔迹心灵易学的微博视频,06/03
#特朗普#敢不敢把大使馆撤回去？,06/03
#特朗普计划禁止中国载客航班飞美国##美国疫情#【特朗普政府计划禁止中国载客航班飞往美国】这是神马节奏？你品，你细品据路透社刚刚报道，特朗普政府计划从6月中旬开始禁止中国的载客航班飞往美国，这一决定或在当地时间周三宣布。俄罗斯卫星通讯社则称，美国交通部证实从6月16日开始对中国航班下“禁飞令”。,06/03
睡前看了部电影《弱点》，但对我来说翻译成《盲点》可能更贴切。迈克幸运的，有太多的黑人和他一样，在社会最底层，即使有着某方面的天赋，但难遇到人生转折点的贵人。影片中迈克的生母教给他闭上眼睛等一切坏事情过去之后在睁开眼世界依然值得去期待，所以出生在黑人贫民窟中的迈克，辗转于无数寄宿家庭中的迈克，依然温柔地对待这个世界。所以内心柔软却小心翼翼的迈克才能遇到同样善良的陶西夫人一家，才有了属于自己的床，自己的房间，才感受到家的温暖，才能发挥自己的特长，还上了大学，进了自己喜欢的橄榄球队。而最令人感动的是这一切都是真是事迹改编，陶西一家也是真正存在。最后想到了现在的美国局势，虽然我不喜欢特朗普，但我希望美国民众能够快快恢复到正常的生活，少些歧视，多点爱。,06/03
#特朗普#宁可真是顶流,06/03
#扫黑除恶举报平台#祖国反黑站中国#扫黑除恶#@深圳微博发布厅深圳市府委415两死一伤惨案发生在闹市你们不思过？公安消防失职渎职，给你们市府市委信访办访信不敢回，人民网新浪官微不敢回应，无视党纪国法，作为政府的代言办事机构，你们初心何在？特朗普的政府？@广东检察扫除深圳市府黑恶势力,06/03
德国坚决拒绝特朗普的建议，让俄罗斯共同参与七国峰会。默克尔总理发言人表示，要区分嘉宾和参与者。以往也有某些国家作为嘉宾参与过七国峰会。如果特朗普想扩展七国峰会成员，必须经过所有代表一致表决通过，不是特朗普一人说了算。俄罗斯代表前不久表示，要么作为平起平坐的代表参与，要么不来。同时，俄罗斯也想拉中国近来进来。#新华二代在德国##默克尔将不会赴美参加七国集团峰会##全球疫情#,06/03
#特朗普计划禁止中国载客航班飞美国#不知道空机飞过去许不许。,06/03
#特朗普#声音不像啊,06/03
#特朗普#年度热搜榜第一,06/03
特朗普病毒，美利坚之春！,06/04
#美国新冠病毒感染病例超过161万例##特朗普批评哥大可耻#美国哥伦比亚大学的一份报告指出，如果美国能够提前一周采取措施，就可能减少3.6万人死亡。在24日的一次采访中，特朗普回应此事称，发布这份报告的机构“可耻”，“哥大是一个自由派的、可耻的机构，才会写出这样的话。”特朗普又再次谈及1月对...展开全文c,06/04
【特朗普的账号又被“封”了，这次是SNAP！Facebook仍然含糊其辞】FacebookFB这是继推特之后，第二家对特朗普发布的内容进行限制的社交网站运营商。相比之下，Facebook（脸书）依旧按兵不动。图片来源：图虫创意当地时间6月3日，社交...O网页链接,06/04
【威力比歼20更强大，美军下令生产数百枚，俄军高官放出罕见言论】近日，特朗普终于说了句实话，他透露美军正在研发一款威力强大的高超音速无人机，据称这款名为利爪的无人机可以作为侦察机也可以当做导弹，起飞15分钟就能击毁对手的航母等目标，威力比歼20更强大。#水镜晓先生##武器装备##军事#L思远军事的微博视频,06/04
#安倍遭遇“G7尴尬”#上了头条热榜。特朗普想用新G10代替G20，日本却陷入尴尬境地】新G10是：美国、加拿大、巴西、英国、法国、意大利、日本、印度、韩国、澳大利亚。看一下名单，日本尴尬了，怎么韩国也进来了？亚洲不是我说了算么？有媒体嘲笑韩国和澳大利亚，认为G10经济、外交和政治规模很小，且在全球范围内影响也不大。日本媒体也认为，本国的地位并没有得到提高，反而降低了。日本政府对美国总统特朗普推迟召开七国集团（G7）峰会和扩大与会国的方针流露出不安。这是由于日方认为特朗普“讨厌国际会议”的态度就此表面化。峰会是能够彰显“世界舞台上的日本”的少数机会。日本有着很强的危机感，担心“以美国为中心的G7框架如果瓦解，日本将失去作为大国的存在感”。首相安倍晋三打算与G7其他成员国携手维持该框架，但说服特朗普是一项极难的工作。但实际上，感到困惑的声音越来越多。这是因为日方认为延期的背后，不仅有着应优先应对新冠和抗议示威的想法，而且还包含特朗普不愿举行需要开展国际协调的G7会议的“美国第一主义”判断。对于特朗普在表明延期的同时，严厉批评G7框架“非常落后于时代”的发言，日本政府消息人士称“，意思就是只在有利于自己的时候召开峰会，如果感觉没有好处的话，今后也不会举行”。其实，如果G7的功能陷入停摆状态，日本可参与“大国俱乐部”二十国集团（G20）峰会啊。但是，中俄也是成员的G20因各国分歧较大而难以达成共识，。“难以由日本主导讨论”是明显的事实。关于G7的意义，“作为致力于国际社会直面的课题并确认合作的场所，仍然十分重要”。虽然日本觉得G7很重要，但是自己不受待见，掌握不了话语权。日本真的纠结死了。#美国##日本##韩国##G7#,06/04
【外媒曝光美国白宫地堡绝密画面：隧道连接密室房间多处有秘门】据美国媒体报道，上周五晚美国华盛顿特区的抗议活动最激烈时，美国总统特朗普被带到白宫一个地堡中躲避。这使得白宫的地下掩体迅速成为各大媒体关注的焦点。L燃新闻的秒拍视频@燃新闻#国际军事##水镜晓先生#,06/04
特朗普带着夫人去探望奥巴马，并且送上礼物，企图平息黑人一族的怒火。没想到奥巴马接过礼物，一转身便将其甩了出去。这就是今天最疯传的视频。O网页链接,06/04
#美国示威者要求警察戴口罩#油管上超火的美国熊孩子模仿特朗普表演哈哈哈哈哈哈哈哈哈白眼圈是精髓啊，就是头发太浓密了些L猫眼看视频的微博视频,06/04
深圳祖国反黑站中国#扫黑除恶#@深圳微博发布厅深圳市府委415两死一伤惨案发生在闹市你们不思过？公安消防失职渎职，给你们市府市委信访办访信不敢回，人民网新浪官微不敢回应，无视党纪国法，作为政府的代言办事机构，你们初心何在？特朗普的政府？@广东检察扫除深圳市府黑恶势力,06/04
美国总统和防长开撕美国时间3日晚，美国《大西洋月刊》刊登爆炸性新闻——2018年12月辞去防长职务的海军上将詹姆斯·马蒂斯为“黑人之死”引发的骚乱向特朗普开重炮。CNN网站也插播“突发新闻”称，马蒂斯忍无可忍打破沉默，“用极不寻常的斥责猛攻特朗普”。“唐纳德·特朗普是我有生之年见到的第一位不试图团结美国人民的总统，甚至连假装尝试一下都不愿意，相反，他还要分裂我们”马蒂斯继续批评道，“我们正见证（他）3年来故意而为之所带来的后果。我们正目睹（他）3年来缺乏成熟领导力所带来的后果。我们完全可以撇开他团结起来，利用我们这个社会与生俱来的力量，正如过去几天所显现的那样。这并非易事，但这是我们对我们同胞的责任。””也许巴拉克·奥巴马和我唯一的共同点，就是我们都有幸解雇了吉姆·马蒂斯，（这个）世界上最被高估的将军”。美国时间3日晚，特朗普在推特上猛烈还击此前严厉斥责自己的前任防长马蒂斯。两人的措辞，都异常激烈。2018年12月，特朗普宣布，时任防长马蒂斯将在2019年2月底退休。马蒂斯随后宣布，自己因为和特朗普观点不一致而决定辞职。,06/04
#美多州州长拒绝特朗普想派军队决定#这些州长比特没谱心中有数。军队是什么用处，警察呢？,06/04
【#特朗普称病毒在中国没传开真奇怪#】近日，美国总统特朗普接受采访时称：“疫情在武汉暴发，传到了欧洲，传到了美国，传遍了世界，却无法传遍中国？这事可真奇怪。”在采访中，特朗普依然坚持指责中国，还把疫情对美国经济的冲击也归咎于此。截至目前，#美国新冠肺炎感染人数超185万#。O特朗普终于发现这个事实：病毒传遍世界，在中国却没传开,06/04
美国军队脱离政客约束，具有独立立场和干预政治的趋势再次抬头，美国存在被军工复合体独裁统治的重大风险。特朗普再选成功的可能性依然很大，他的政治根基依然较为稳固。#预判#,06/04
遭“跪杀”黑人的家属获众筹款近800万美元，金额仍在涨！特朗普：乔治已得新冠肺炎！低等生命失败者幸亏死了，省了诊疗费，赚了众筹款！没有人比我更知道他是死于心脏病了！不信，你们几个跪我试试，肯定跪不死，最多跪骨折！#美国暴乱##美国新冠肺炎超184万例##黑人男子遭警察跪压7分钟死亡##特朗普推文被推特标记为事实有误信息##美国示威者要求警察戴口罩##美国最大国旗被撕坏#,06/04
#扫黑除恶#祖国反黑站中国#扫黑除恶#@深圳微博发布厅深圳市府委415两死一伤惨案发生在闹市你们不思过？公安消防失职渎职，给你们市府市委信访办访信不敢回，人民网新浪官微不敢回应，无视党纪国法，作为政府的代言办事机构，你们初心何在？特朗普的政府？@广东检察扫除深圳市府黑恶势力,06/04
特朗普在白宫新闻发布会上说，美国在“疫苗上取得了难以置信的进展”,06/05
#华盛顿特区2名士兵遭雷击#呃……应该劈特朗普,06/05
最新消息：特朗普政府取消了停飞中国航空公司中美航线的计划。之前美方威胁说要在6月16日停飞，但是在中国民航局放宽国际航班的限制后，美国交通部可能会允许中国航空公司一周两次航班飞美国。,06/05
德国媒体报道，因应对疫情有力，中国在德国人心中形象大增，而因特朗普不负责任的言论和处理方式，美国形象大跌！#美国##美国暴乱#L何天衢的微博视频,06/05
【CNN主播吐槽：被问如何应对“警察对有色人种采取暴力”，特朗普又开吹！】#特朗普用吹嘘民调数据回避回答记者提问#据美国有线电视新闻网（CNN）5日报道，CNN“今夜”节目主播唐·莱蒙表示，当总统特朗普近日受访时被问及如何应对“警察对有色人种采取暴力”有关问题时，总统的回答内容全部是关于他自己的——吹嘘他的民意数据。全文：OCNN主播吐槽：被问如何应对“警察对有色人种采取暴力”，特朗普又开吹！L环视频的微博视频@环视频,06/05
#深圳爆料#祖国反黑站中国#扫黑除恶#@深圳微博发布厅深圳市府委415两死一伤惨案发生在闹市你们不思过？公安消防失职渎职，给你们市府市委信访办访信不敢回，人民网新浪官微不敢回应，无视党纪国法，作为政府的代言办事机构，你们初心何在？特朗普的政府？@广东检察扫除深圳市府黑恶势力,06/05
#中美经贸#特朗普刚白宫玫瑰园发表讲话，吹捧就业数据和经济表现，谈及中美。“我对贸易协议的看法与以往不同。这(中美第一阶段贸易协议)是一个很好的协议。我会说他们从我们这里购买了很多东西。与中国相处好将是一件好事。我不知道那会不会发生。我会让你们知道。我认为他们想与我们相处好。注（很多的不确定性（好的or坏的）都来自于特*朗*普，而且可能会在极短的时间内出现反转）,06/05
特朗普在采访中说：“我想问的是，为什么不是武汉？……疫情在武汉暴发，为什么它在中国没能传开，却传到了世界各地？它传到了欧洲，传到了美国，传遍了世界，却没有传到北京。”作弊都考不及格的大统领，面对全班第一，这是嫉妒呢？还是嫉妒呢？还是嫉妒呢？,06/05
特朗普是我党好同志，动摇了美国根基，为我们GDP总量超越美国创造了条件。,06/05
#美国四任前总统为弗洛伊德发声#发声有用吗？特朗普还不是我行我素？美国还不是乱象频生,06/05
26/1000#杰说英文#CSE9黑人枉死背后的美国裂痕个人觉得这边文章还是有难度的嘞！记了好多笔记呀！特朗普一直行事风格跟一般的政治家不大一样，有点像咱们之前打游击战那种风至于美国警察抓逃犯导致黑人枉死的事件，需要知道一个前提，美国警察的第一要务是保证自己的安全，如果有发现任何会威胁到自己生命安全的事情的话，开枪打死也不偿命的。至于种族歧视问题，一呢跟征信有关，二呢美国是一个移民国家，这么多不同种族的人，都歧视黑人？？可能会有，不过要看概率。,06/05
#美国白宫#特朗普正在白宫玫瑰园发表讲话，在谈到暴力抗议时说：如果一个城市或州拒绝采取必要行动保护其居民的生命和财产，那么我将部署美国军队，迅速为他们解决问题.......#美国突发夜间枪击事件7人死亡#O网页链接,06/05
【奥巴马再批特朗普政府：连假装负责都做不到】16日，奥巴马在给美国传统黑人大学毕业生毕业寄语时，再次批评现政府的抗疫不力。他表示，疫情给黑人社区带来了不成比例的影响，凸显了黑人社区长期存在的不平等问题，而这次疫情也让“政府官员知道自己在做什么”的幻想破灭了，“他们甚至连假装负责都做不到”。L事件排行榜的微博视频,06/05
特朗普这是上帝显灵神力加持了吗？#美国是如何失去人心的?#不信苍生信鬼神，难怪美国老百姓会这么惶恐不安！#美国突发夜间枪击事件7人死亡#L辣叶摧秋的微博视频,06/05
@凤凰王又又:#中美经贸#特朗普刚白宫玫瑰园发表讲话，吹捧就业数据和经济表现，谈及中美。“我对贸易协议的看法与以往不同。这(中美第一阶段贸易协议)是一个很好的协议。我会说他们从我们这里购买了很多东西。与中国相处好将是一件好事。我不知道那会不会发生。我会让你们知道。我认为他们想与我们相处好。图片原图赞[52]转发[15]评论[48]收藏5分钟前来自微博weibo.com,06/05
这个女市长不好惹，特朗普现在很生气很无奈！O这个女市长不好惹，特朗普现在很生气很无奈！,06/06
跟朋友聊天都开始聊特朗普和外星人了，这魔幻的世界,06/06
#凤凰新闻##新浪看点##美国#【重磅！特朗普等众高官都被起诉，诉状长达31页，被控参与非法阴谋】黑人男子弗洛伊德之死致全美暴乱和骚乱，该情况也蔓延到了华盛顿和白宫附近，然而特朗普为了政治宣传需要却用催泪弹、闪光弹等强行驱散了附近抗议者。对此，美国公民自由联...O重磅！特朗普等众高官都被起诉，诉状长达31页，被控参与非法阴谋,06/06
我在看：【特朗普威胁中国：立刻降低龙虾关税…】#跟新浪看热点#O特朗普威胁中国：立刻降低龙虾关税…,06/06
#腾讯新闻#特朗普放话：“如果我不能成功连任，世界就完了”O特朗普放话：“如果我不能成功连任，世界就完了”来自@腾讯新闻,06/06
明悟物语在美国，随着新冠疫情持续蔓延，“弗洛伊德之死”事件近日来仍在不断发酵以及居高不下的失业率和民主与共和两党的总统选举之争，《注定一战？中美能避免修昔底德陷阱吗？》一书的作者哈佛大学教授格雷厄姆·艾利森所谓的“中美注定一战”是否成为现实，面对不确定的美国现任总统特朗普，确实并非杞人忧天！（於北海）,06/06
特朗普先生，你有我们快乐吗,06/06
看来川普的魂被鬼附身了昨天上午，美国终于走火入魔，白宫正式给特朗普请来巫师，驱逐妖魔。巫师为教皇秘书，据说神力非凡。他呼鬼唤神，场面非常震撼。川普背后好几个美国议员紧抓着特朗普的肩膀难中求福，希望神魔不要把特朗普普带走，顺便保佑美国人民，只让病毒赶快消失……哈哈哈O网页链接,06/06
笑死我了，网友恶搞特朗普L民咕咕看了要报警的微博视频,06/06
加拿大总理特鲁多这一跪摆明不给特朗普面子！单膝跪地是北美示威活动中反对种族歧视的标志性动作，源于美国黑人男子弗洛伊德遭白人警察暴力致死。,06/06
前副总统乔·拜登（JoeBiden）正式获得民主党总统候选人提名，对唐纳德·特朗普（DonaldTrump）提出大选挑战…,06/06
笑死企鹅肉培根海马AJ肉特朗普肉墨狐皮,06/06
神奇的美国总统！！！特朗普：即使我站在纽约第五大道开枪杀了人，也不会失去选票L牛铃的微博视频,06/06
说再多也只是发表自己的看法，老特才是现任的当政者，难搞。#共同战疫#【美国四任前总统齐发声呼吁反思国家的“悲剧性失败”】近日，美国四任前总统奥巴马、小布什、克林顿、卡特均为“弗洛伊德事件”发声，表达对种族歧视的谴责和对受害者及家人的同情，并呼吁反思国家的“悲剧性失败”。有评论称，尽管发声的四位前总统来自不同政党，但是没有人为特朗普政府背书。L全球眼News的秒拍视频@美国驻华大使馆,06/06
再说两点中美两国口水仗观感吧。特朗普政府以上任以来，从最开始发动的光伏以及301调查以及后来的关税之争，其实标志着中美关系进入到了新的竞争阶段。我们是否做好了充分的战略调整显得非常关键。能否跨越所谓修昔底德陷阱是中国未来十至十五年的关键，也就是改革开放的下半场。成则一改二战以来美国建立的世界格局，败则和曾经挑战过美国的德日苏一样。,06/06
美国再怎么斗也是窝里斗，最后也是特朗普一个人背锅。美国再怎么和欧洲不和，也是同宗同祖。不应该过于乐观，甚至要更警惕暴乱之后的“团结”。,06/07
#多国民众示威游行高喊我不能呼吸#得道者多助，失道者寡助。寡助之至，亲戚畔之。多助之至，天下顺之。以天下之所顺，攻亲戚之所畔，故君子有不战，战必胜矣。——一向以人权自由民主标榜的美国，终将沦为国际社会的弃儿，尽管目前尚有一些国家仍旧跟随美国主子摇旗呐喊，有时立场左右摇摆，正如开启了中美建交序幕的美国前国务卿基辛格博士所说，相信疫情过后，国际社会秩序会重新调整。美国在历史上最烂的总统特朗普带领下成为国际社会笑柄，当然这也是美国民众选的总统，所以美国人民也要为自己不负责任的投票行为承担后果。,06/07
推特特别关注了特朗普，然后我推特的推送就被它霸占了O网页链接,06/07
#每经整点播#【每经23点丨#特朗普称已下令国民警卫队撤出华盛顿#】据环球时报，刚刚，美国总统特朗普在推特上宣布，已经下令美国国民警卫队开始从华盛顿特区撤出。特朗普说，我刚刚下令让国民警卫队开始从华盛顿特区撤出，现在一切都在完美的控制之中。他们将回家，但如果有需要的话，可以很快回来。昨晚出现的抗议者比预期的要少得多！更多整点内容：O每经23点丨特朗普：已下令让美国国民警卫队从华盛顿特区撤出一切都在完美的控制之中；国内首个新冠肺炎抗体药物开始临床实验（TY）O每经23点丨特朗普：已下令让美国国民警卫队从华盛顿特区撤出,06/07
#全球多国爆发反种族歧视示威活动#特朗普可能永远也不会想到他会在任期间遭遇美国历史上规模最大的一次流行疫情特朗普更不会想到他会在任职期间经历美国股市暴跌数次的壮举他最最最想不到的是因为美国警察的对待黑人的态度引来了全球性种族歧视的不满其实背后都是体制问题吧，只是你们提前遇到了一个”好”总统，感觉天都要变了,06/07
【#观察家#美国总统大选怎样打“中国牌”？】美国总统特朗普和他的民主党竞选对手乔·拜登之间的较量将会是一场激烈的斗争，他们相信，谁能更猛烈地抨击中国，谁就是赢家。LCGTN的微博视频,06/07
【#特朗普待过的白宫地下掩体什么样#？】据美媒报道，在美国民众聚集在白宫围栏外，抗议种族歧视和警察暴力执法时，特朗普曾两次被带入白宫内的地下掩体。美媒报道，这个神秘的“白宫地堡”共5层，储存的食物足够维持数月。看视频↓@央视军事L央视军事的微博视频,06/07
#特朗普怒怼鲍威尔#【特朗普“怒怼”鲍威尔：伊拉克没有大规模杀伤性武器，但我们去打了一仗】今天，特朗普发推“怒怼”美国前国务卿鲍威尔，特朗普称，鲍威尔是一个真正的顽固分子，他应该为我们卷入灾难性的中东战争而负责，鲍威尔今天宣布他将投票给另一个顽固、昏昏欲睡的民主党总统候选人乔·拜登。鲍威尔不是说伊拉克有“大规模杀伤性武器”吗？”，他们没有，但是我们去打了一仗！@环球网,06/07
特朗普：没有人比我更懂得握手🤝#搞笑视频##拯救不开心#L笑的拍大腿的微博视频,06/07
"特朗普被美媒称为“地堡男孩”，地堡主要功能“防团灭”？,特朗普被美媒称为“地堡男孩”，地堡主要功能“防团灭”？L特朗普被美媒称为“地堡男孩”，地堡主要功能“防团灭”？",06/07
